,ROC,Measure,Classifier
84,0.9853624616350447,Sricharan WGan 002 conditional ,MC Dropout
85,0.9815723652742347,Sricharan WGan 002 conditional ,MC Dropout
86,0.948394152582908,Sricharan WGan 002 conditional ,MC Dropout
87,0.9714663758569835,Sricharan WGan 002 conditional ,MC Dropout
88,0.978657780861368,Sricharan WGan 002 conditional ,MC Dropout
89,0.9788295200892857,Sricharan WGan 002 conditional ,MC Dropout
90,0.9831695556640625,Sricharan WGan 002 conditional ,MC Dropout
91,0.9811460533920598,Sricharan WGan 002 conditional ,MC Dropout
92,0.9883690658880739,Sricharan WGan 002 conditional ,MC Dropout
93,0.9846010792012118,Sricharan WGan 002 conditional ,MC Dropout
94,0.971550143494898,Sricharan WGan 002 conditional ,MC Dropout
95,0.9776561503507653,Sricharan WGan 002 conditional ,MC Dropout
96,0.9844425746372768,Sricharan WGan 002 conditional ,MC Dropout
97,0.983903845962213,Sricharan WGan 002 conditional ,MC Dropout
98,0.9809199741908484,Sricharan WGan 002 conditional ,MC Dropout
99,0.9895832295320472,Sricharan WGan 002 conditional ,MC Dropout
100,0.9763510567801339,Sricharan WGan 002 conditional ,MC Dropout
101,0.9696129000916773,Sricharan WGan 002 conditional ,MC Dropout
102,0.9189521633848852,Sricharan WGan 002 conditional ,MC Dropout
103,0.848459360550861,Sricharan WGan 002 conditional ,MC Dropout
104,0.9662288743622449,Sricharan WGan 002 conditional ,MC Dropout
105,0.9399775290975765,Sricharan WGan 002 conditional ,MC Dropout
106,0.9667439363440689,Sricharan WGan 002 conditional ,MC Dropout
107,0.9507511683872767,Sricharan WGan 002 conditional ,MC Dropout
108,0.9436636165696747,Sricharan WGan 002 conditional ,MC Dropout
109,0.9771233383490113,Sricharan WGan 002 conditional ,MC Dropout
110,0.9303470533721301,Sricharan WGan 002 conditional ,MC Dropout
111,0.9419160181162309,Sricharan WGan 002 conditional ,MC Dropout
112,0.949226223692602,Sricharan WGan 002 conditional ,MC Dropout
113,0.9617359394929847,Sricharan WGan 002 conditional ,MC Dropout
114,0.9854944968710139,Sricharan WGan 002 conditional ,MC Dropout
115,0.9784533442283163,Sricharan WGan 002 conditional ,MC Dropout
116,0.963733906648597,Sricharan WGan 002 conditional ,MC Dropout
117,0.9584397296516262,Sricharan WGan 002 conditional ,MC Dropout
118,0.9741637560786034,Sricharan WGan 002 conditional ,MC Dropout
119,0.9639643455038266,Sricharan WGan 002 conditional ,MC Dropout
120,0.992599175900829,Sricharan WGan 002 conditional ,MC Dropout
121,0.9896420848612882,Sricharan WGan 002 conditional ,MC Dropout
122,0.9601256701411033,Sricharan WGan 002 conditional ,MC Dropout
123,0.9453059605189731,Sricharan WGan 002 conditional ,MC Dropout
124,0.9896227778220663,Sricharan WGan 002 conditional ,MC Dropout
125,0.9743462387396363,Sricharan WGan 002 conditional ,MC Dropout
126,0.9923587721221302,Sricharan WGan 002 conditional ,MC Dropout
127,0.9813223079759248,Sricharan WGan 002 conditional ,MC Dropout
128,0.9839063371930805,Sricharan WGan 002 conditional ,MC Dropout
129,0.9882980658083544,Sricharan WGan 002 conditional ,MC Dropout
130,0.9752820073341837,Sricharan WGan 002 conditional ,MC Dropout
131,0.9763090172592477,Sricharan WGan 002 conditional ,MC Dropout
132,0.9838649204799107,Sricharan WGan 002 conditional ,MC Dropout
133,0.9868079983458229,Sricharan WGan 002 conditional ,MC Dropout
134,0.9955366484972895,Sricharan WGan 002 conditional ,MC Dropout
135,0.9926907286352041,Sricharan WGan 002 conditional ,MC Dropout
136,0.9842292629942602,Sricharan WGan 002 conditional ,MC Dropout
137,0.9812569131656568,Sricharan WGan 002 conditional ,MC Dropout
138,0.985481106505102,Sricharan WGan 002 conditional ,MC Dropout
139,0.9876472317442601,Sricharan WGan 002 conditional ,MC Dropout
140,0.9663761683872769,Sricharan WGan 002 conditional ,MC Dropout
141,0.9493682238520407,Sricharan WGan 002 conditional ,MC Dropout
142,0.89936486069037,Sricharan WGan 002 conditional ,MC Dropout
143,0.8443345050422513,Sricharan WGan 002 conditional ,MC Dropout
144,0.9677345120176977,Sricharan WGan 002 conditional ,MC Dropout
145,0.9322920818718112,Sricharan WGan 002 conditional ,MC Dropout
146,0.9771099479830996,Sricharan WGan 002 conditional ,MC Dropout
147,0.952514025629783,Sricharan WGan 002 conditional ,MC Dropout
148,0.9477430071149554,Sricharan WGan 002 conditional ,MC Dropout
149,0.9809788295200893,Sricharan WGan 002 conditional ,MC Dropout
150,0.9246042991171077,Sricharan WGan 002 conditional ,MC Dropout
151,0.9434892304089605,Sricharan WGan 002 conditional ,MC Dropout
152,0.9453996930803571,Sricharan WGan 002 conditional ,MC Dropout
153,0.9629831119459503,Sricharan WGan 002 conditional ,MC Dropout
154,0.9790882966956315,Sricharan WGan 002 conditional ,MC Dropout
155,0.9865336515465561,Sricharan WGan 002 conditional ,MC Dropout
156,0.9597781434351084,Sricharan WGan 002 conditional ,MC Dropout
157,0.9302692024075254,Sricharan WGan 002 conditional ,MC Dropout
158,0.9701671989596619,Sricharan WGan 002 conditional ,MC Dropout
159,0.9528640435666454,Sricharan WGan 002 conditional ,MC Dropout
160,0.993795278121014,Sricharan WGan 002 conditional ,MC Dropout
161,0.9946208097496811,Sricharan WGan 002 conditional ,MC Dropout
162,0.9732927594866072,Sricharan WGan 002 conditional ,MC Dropout
163,0.9808318468989159,Sricharan WGan 002 conditional ,MC Dropout
164,0.996349101163903,Sricharan WGan 002 conditional ,MC Dropout
165,0.9873174550581953,Sricharan WGan 002 conditional ,MC Dropout
166,0.9875208017777423,Sricharan WGan 002 conditional ,MC Dropout
167,0.9863321732501594,Sricharan WGan 002 conditional ,MC Dropout
168,0.9920894077845982,Sricharan WGan 002 conditional ,MC Dropout
169,0.9914052535076531,Sricharan WGan 002 conditional ,MC Dropout
170,0.9814963827327806,Sricharan WGan 002 conditional ,MC Dropout
171,0.9832044328962054,Sricharan WGan 002 conditional ,MC Dropout
172,0.9877499950175385,Sricharan WGan 002 conditional ,MC Dropout
173,0.9862138397839605,Sricharan WGan 002 conditional ,MC Dropout
174,0.9948609021245216,Sricharan WGan 002 conditional ,MC Dropout
175,0.9958063242386799,Sricharan WGan 002 conditional ,MC Dropout
176,0.99048443229831,Sricharan WGan 002 conditional ,MC Dropout
177,0.9869895467952806,Sricharan WGan 002 conditional ,MC Dropout
178,0.9936785016741071,Sricharan WGan 002 conditional ,MC Dropout
179,0.992235144790338,Sricharan WGan 002 conditional ,MC Dropout
180,0.9876699642259248,Sricharan WGan 002 conditional ,MC Dropout
181,0.9893400231186223,Sricharan WGan 002 conditional ,MC Dropout
182,0.973095485142299,Sricharan WGan 002 conditional ,MC Dropout
183,0.9751041957310267,Sricharan WGan 002 conditional ,MC Dropout
184,0.9729956802056758,Sricharan WGan 002 conditional ,MC Dropout
185,0.9823505635164221,Sricharan WGan 002 conditional ,MC Dropout
186,0.9822425063775511,Sricharan WGan 002 conditional ,MC Dropout
187,0.9856676374162947,Sricharan WGan 002 conditional ,MC Dropout
188,0.9802006312779016,Sricharan WGan 002 conditional ,MC Dropout
189,0.9693774787747131,Sricharan WGan 002 conditional ,MC Dropout
190,0.9817361637037626,Sricharan WGan 002 conditional ,MC Dropout
191,0.9780843306560908,Sricharan WGan 002 conditional ,MC Dropout
192,0.9760256397480869,Sricharan WGan 002 conditional ,MC Dropout
193,0.9695506193199936,Sricharan WGan 002 conditional ,MC Dropout
194,0.9836481833944515,Sricharan WGan 002 conditional ,MC Dropout
195,0.9833785076530613,Sricharan WGan 002 conditional ,MC Dropout
196,0.9757724684111927,Sricharan WGan 002 conditional ,MC Dropout
197,0.9865934410873726,Sricharan WGan 002 conditional ,MC Dropout
198,0.9762819251235652,Sricharan WGan 002 conditional ,MC Dropout
199,0.9829761738679846,Sricharan WGan 002 conditional ,MC Dropout
