Index,Level,Accuracy,Classifier,Transformation,ROC,Brier
86,Level 5,0.9330357142857143,MC Dropout,Rotation,0.9610047846889953,0.009447320364415646
87,Level 5,0.8666294642857143,MC Dropout,Rotation,0.8974316143407145,0.015199937857687473
88,Level 5,0.8839285714285714,MC Dropout,Rotation,0.9339640394327894,0.013662411831319332
89,Level 5,0.8911830357142857,MC Dropout,Rotation,0.954584718141387,0.01363990269601345
90,Level 5,0.8794642857142857,MC Dropout,Rotation,0.9083533088926491,0.014481390826404095
91,Level 5,0.8895089285714286,MC Dropout,Rotation,0.9200854213401265,0.013729416765272617
92,Level 5,0.8856026785714286,MC Dropout,Rotation,0.9113590606605498,0.014146742410957813
93,Level 5,0.8917410714285714,MC Dropout,Rotation,0.9468762499516148,0.012862752191722393
94,Level 5,0.8934151785714286,MC Dropout,Rotation,0.9117665333512105,0.013110666535794735
95,Level 5,0.8878348214285714,MC Dropout,Rotation,0.9444574737875674,0.013295614160597324
96,Level 5,0.8755580357142857,MC Dropout,Rotation,0.9243784421827619,0.01516769826412201
97,Level 5,0.90234375,MC Dropout,Rotation,0.9425885678946904,0.012734812684357166
98,Level 5,0.9012276785714286,MC Dropout,Rotation,0.9280684263000472,0.011886967346072197
99,Level 5,0.90234375,MC Dropout,Rotation,0.9459245516388373,0.012112228199839592
0,Level 1,0.9910714285714286,Baseline,Crop,0.9889146959459459,0.0010725291213020682
1,Level 1,0.9893973214285714,Baseline,Crop,0.9881259833170065,0.0011915500508621335
2,Level 1,0.9893973214285714,Baseline,Crop,0.9892243298601834,0.001197956153191626
3,Level 1,0.9893973214285714,Baseline,Crop,0.9831982663935643,0.0012325887801125646
4,Level 1,0.9854910714285714,Baseline,Crop,0.9915715654673752,0.0014583985321223736
5,Level 1,0.9899553571428571,Baseline,Crop,0.9914505824877866,0.0010240328265354037
6,Level 1,0.9871651785714286,Baseline,Crop,0.9903654730012043,0.001209503854624927
7,Level 1,0.9905133928571429,Baseline,Crop,0.992245236122618,0.001046664547175169
8,Level 1,0.984375,Baseline,Crop,0.966614026563006,0.0019044335931539536
9,Level 1,0.98828125,Baseline,Crop,0.9837863999354682,0.0014042011462152004
10,Level 1,0.9893973214285714,Baseline,Crop,0.9763410217591356,0.001324236043728888
11,Level 1,0.98828125,Baseline,Crop,0.9909386679573015,0.0013096091570332646
12,Level 1,0.98828125,Baseline,Crop,0.9865558871770052,0.0013884560903534293
13,Level 1,0.9893973214285714,Baseline,Crop,0.9890462196099385,0.001265436876565218
14,Level 1,0.9877232142857143,Baseline,Crop,0.982537236774525,0.0012918171705678105
15,Level 1,0.9860491071428571,Baseline,Crop,0.9754838709677419,0.001533440314233303
16,Level 1,0.9849330357142857,Baseline,Crop,0.984282866435841,0.001638415502384305
17,Level 1,0.9899553571428571,Baseline,Crop,0.9858762370036328,0.001247683889232576
18,Level 1,0.98828125,Baseline,Crop,0.9864214460487752,0.0013753395760431886
19,Level 1,0.9888392857142857,Baseline,Crop,0.9905474040632054,0.0011948421597480774
20,Level 2,0.9838169642857143,Baseline,Crop,0.9597277368122519,0.0021232899744063616
21,Level 2,0.9760044642857143,Baseline,Crop,0.9683806028694137,0.002867781324312091
22,Level 2,0.9787946428571429,Baseline,Crop,0.979895577026946,0.0023295911960303783
23,Level 2,0.9743303571428571,Baseline,Crop,0.9599581652472733,0.002924892585724592
24,Level 2,0.98046875,Baseline,Crop,0.9696723310838279,0.002764171687886119
25,Level 2,0.9838169642857143,Baseline,Crop,0.9798540888376004,0.001874918700195849
26,Level 2,0.9860491071428571,Baseline,Crop,0.9707753254103,0.001810407149605453
27,Level 2,0.984375,Baseline,Crop,0.968415937803693,0.001947123440913856
28,Level 2,0.9642857142857143,Baseline,Crop,0.917579933449074,0.0041868113912642
29,Level 2,0.9760044642857143,Baseline,Crop,0.9755075990266864,0.0026063392870128155
30,Level 2,0.9810267857142857,Baseline,Crop,0.9403901492337549,0.0024687994737178087
31,Level 2,0.9665178571428571,Baseline,Crop,0.9693706697459584,0.0034350028727203608
32,Level 2,0.9765625,Baseline,Crop,0.9696598639455781,0.0028685531578958035
33,Level 2,0.9832589285714286,Baseline,Crop,0.963980325387817,0.0023235229309648275
34,Level 2,0.98046875,Baseline,Crop,0.9553947475404504,0.0024779269006103277
35,Level 2,0.9631696428571429,Baseline,Crop,0.9403946767793813,0.00425697909668088
36,Level 2,0.9614955357142857,Baseline,Crop,0.9189061882291587,0.004486976191401482
37,Level 2,0.98046875,Baseline,Crop,0.9569395885844378,0.0023314449936151505
38,Level 2,0.98046875,Baseline,Crop,0.9818196601349704,0.0020919290836900473
39,Level 2,0.9827008928571429,Baseline,Crop,0.9683097946547966,0.0019450366962701082
40,Level 3,0.9430803571428571,Baseline,Crop,0.9167420814479639,0.006387240253388882
41,Level 3,0.9213169642857143,Baseline,Crop,0.9114012139644574,0.008451325818896294
42,Level 3,0.94921875,Baseline,Crop,0.9238327809756379,0.00589470099657774
43,Level 3,0.92578125,Baseline,Crop,0.8991647291828124,0.008068503811955452
44,Level 3,0.9073660714285714,Baseline,Crop,0.925487929578091,0.009313622489571571
45,Level 3,0.9614955357142857,Baseline,Crop,0.93629244576783,0.004750352818518877
46,Level 3,0.9564732142857143,Baseline,Crop,0.9658917511893007,0.004569997079670429
47,Level 3,0.9486607142857143,Baseline,Crop,0.9409846547314579,0.005636936519294977
48,Level 3,0.9151785714285714,Baseline,Crop,0.8895057766367137,0.009311666712164879
49,Level 3,0.9341517857142857,Baseline,Crop,0.9233390033007309,0.007129604462534189
50,Level 3,0.9397321428571429,Baseline,Crop,0.9117236298055776,0.006670691538602114
51,Level 3,0.9291294642857143,Baseline,Crop,0.9073987373199972,0.007867338135838509
52,Level 3,0.9246651785714286,Baseline,Crop,0.9445092648472251,0.007692800369113684
53,Level 3,0.9464285714285714,Baseline,Crop,0.9393241450471699,0.00618200795724988
54,Level 3,0.9341517857142857,Baseline,Crop,0.9016766903590304,0.007335314992815256
55,Level 3,0.88671875,Baseline,Crop,0.868476936574417,0.012330498546361923
56,Level 3,0.9045758928571429,Baseline,Crop,0.8483753080006204,0.01061994954943657
57,Level 3,0.9308035714285714,Baseline,Crop,0.9111065985920941,0.007589519023895264
58,Level 3,0.9430803571428571,Baseline,Crop,0.9423366979928065,0.005714534316211939
59,Level 3,0.953125,Baseline,Crop,0.9419608007137281,0.00514770345762372
60,Level 4,0.8727678571428571,Baseline,Crop,0.8534459550410554,0.014250196516513824
61,Level 4,0.8521205357142857,Baseline,Crop,0.8498152747402109,0.01598004624247551
62,Level 4,0.8694196428571429,Baseline,Crop,0.8407529925501684,0.01467840000987053
63,Level 4,0.86328125,Baseline,Crop,0.8140469374563013,0.015144689939916134
64,Level 4,0.8113839285714286,Baseline,Crop,0.8673563237101488,0.019120849668979645
65,Level 4,0.9034598214285714,Baseline,Crop,0.8961822576556571,0.010669883340597153
66,Level 4,0.8761160714285714,Baseline,Crop,0.8895664773053308,0.012889287434518337
67,Level 4,0.8794642857142857,Baseline,Crop,0.8678499247978944,0.01304938830435276
68,Level 4,0.8108258928571429,Baseline,Crop,0.7943975134347205,0.020921560004353523
69,Level 4,0.8777901785714286,Baseline,Crop,0.8862090586872654,0.012803670950233936
70,Level 4,0.8828125,Baseline,Crop,0.8513936548070556,0.013235502876341343
71,Level 4,0.8510044642857143,Baseline,Crop,0.8270080432246576,0.016612915322184563
72,Level 4,0.8671875,Baseline,Crop,0.9124785049154798,0.013343201018869877
73,Level 4,0.8643973214285714,Baseline,Crop,0.8510893793154749,0.014670110307633877
74,Level 4,0.8610491071428571,Baseline,Crop,0.833805734929348,0.015195446088910103
75,Level 4,0.7974330357142857,Baseline,Crop,0.8341555384624283,0.020957162603735924
76,Level 4,0.8292410714285714,Baseline,Crop,0.8230785809164402,0.018189718946814537
77,Level 4,0.8694196428571429,Baseline,Crop,0.8508141053070449,0.014065807685256004
78,Level 4,0.8772321428571429,Baseline,Crop,0.8875693962526023,0.01256704144179821
79,Level 4,0.8722098214285714,Baseline,Crop,0.8663763840112648,0.013304149731993675
80,Level 5,0.7957589285714286,Baseline,Crop,0.8088428022900237,0.022054851055145264
81,Level 5,0.7477678571428571,Baseline,Crop,0.8076096288469159,0.026585649698972702
82,Level 5,0.7611607142857143,Baseline,Crop,0.7788827185024805,0.02596515230834484
83,Level 5,0.7767857142857143,Baseline,Crop,0.7830621408045977,0.024161571636795998
84,Level 5,0.7287946428571429,Baseline,Crop,0.8204897938605613,0.027702491730451584
85,Level 5,0.81640625,Baseline,Crop,0.8417728488117225,0.019341811537742615
86,Level 5,0.7873883928571429,Baseline,Crop,0.8229285832538119,0.0221189446747303
87,Level 5,0.7801339285714286,Baseline,Crop,0.7936228695090157,0.02380465716123581
88,Level 5,0.7237723214285714,Baseline,Crop,0.7420387374126772,0.030121885240077972
89,Level 5,0.796875,Baseline,Crop,0.8143622833748884,0.02182619832456112
90,Level 5,0.7706473214285714,Baseline,Crop,0.7792019253300351,0.02518649399280548
91,Level 5,0.7678571428571429,Baseline,Crop,0.7551701909101074,0.026100067421793938
92,Level 5,0.7717633928571429,Baseline,Crop,0.8718193502307976,0.022589802742004395
93,Level 5,0.7790178571428571,Baseline,Crop,0.8003838528551996,0.023616882041096687
94,Level 5,0.7667410714285714,Baseline,Crop,0.779727579170236,0.025328271090984344
95,Level 5,0.6986607142857143,Baseline,Crop,0.7660299077032304,0.03269575163722038
96,Level 5,0.74609375,Baseline,Crop,0.8035219081591558,0.026610564440488815
97,Level 5,0.7572544642857143,Baseline,Crop,0.8127715803115392,0.025656409561634064
98,Level 5,0.8063616071428571,Baseline,Crop,0.8111783652264092,0.02095187082886696
99,Level 5,0.7996651785714286,Baseline,Crop,0.7965874035614943,0.022191019728779793
0,Level 1,0.9849330357142857,MC Dropout,Crop,0.9933480222432064,0.002558360807597637
1,Level 1,0.9871651785714286,MC Dropout,Crop,0.9948632241256422,0.002295401180163026
2,Level 1,0.9832589285714286,MC Dropout,Crop,0.9940786984487324,0.002756044501438737
3,Level 1,0.98046875,MC Dropout,Crop,0.993300268314497,0.0029258294962346554
4,Level 1,0.9860491071428571,MC Dropout,Crop,0.9912393887945671,0.0030702059157192707
5,Level 1,0.9838169642857143,MC Dropout,Crop,0.9910810335048018,0.002888937247917056
6,Level 1,0.9832589285714286,MC Dropout,Crop,0.9904842981460461,0.0036069373600184917
7,Level 1,0.984375,MC Dropout,Crop,0.9921647230320699,0.003035532543435693
8,Level 1,0.9849330357142857,MC Dropout,Crop,0.9902003986989822,0.0033440873958170414
9,Level 1,0.984375,MC Dropout,Crop,0.9935819565921608,0.00334535026922822
10,Level 1,0.984375,MC Dropout,Crop,0.9920229996760608,0.0032687836792320013
11,Level 1,0.9838169642857143,MC Dropout,Crop,0.9886165822363917,0.00324690667912364
12,Level 1,0.9854910714285714,MC Dropout,Crop,0.9930089729070477,0.0028106430545449257
13,Level 1,0.9832589285714286,MC Dropout,Crop,0.9908248202799849,0.0032945943530648947
14,Level 1,0.9838169642857143,MC Dropout,Crop,0.9960686134527744,0.0028702786657959223
15,Level 1,0.9787946428571429,MC Dropout,Crop,0.9949738942567364,0.002976128598675132
16,Level 1,0.9888392857142857,MC Dropout,Crop,0.9919300225733635,0.0025147816631942987
17,Level 1,0.9827008928571429,MC Dropout,Crop,0.992452968438021,0.0029487861320376396
18,Level 1,0.9832589285714286,MC Dropout,Crop,0.990768066590995,0.0037036798894405365
19,Level 1,0.9860491071428571,MC Dropout,Crop,0.9918279569892473,0.0027650673873722553
20,Level 2,0.9776785714285714,MC Dropout,Crop,0.9848030821917809,0.004202063661068678
21,Level 2,0.9821428571428571,MC Dropout,Crop,0.9864879261363636,0.0037652153987437487
22,Level 2,0.9821428571428571,MC Dropout,Crop,0.9838423295454546,0.004422325640916824
23,Level 2,0.9760044642857143,MC Dropout,Crop,0.98675655191671,0.004550850484520197
24,Level 2,0.9776785714285714,MC Dropout,Crop,0.974671803652968,0.005004469305276871
25,Level 2,0.9743303571428571,MC Dropout,Crop,0.976281189302256,0.0050679887644946575
26,Level 2,0.9754464285714286,MC Dropout,Crop,0.9692635739546495,0.005849020555615425
27,Level 2,0.9748883928571429,MC Dropout,Crop,0.9842778095783248,0.004829247482120991
28,Level 2,0.9799107142857143,MC Dropout,Crop,0.9858263730701089,0.004920941777527332
29,Level 2,0.9787946428571429,MC Dropout,Crop,0.9846066134549601,0.0051215593703091145
30,Level 2,0.9765625,MC Dropout,Crop,0.9778231292517006,0.005238350946456194
31,Level 2,0.9743303571428571,MC Dropout,Crop,0.9773146073011604,0.005173955112695694
32,Level 2,0.98046875,MC Dropout,Crop,0.9869582892918123,0.00459213275462389
33,Level 2,0.9793526785714286,MC Dropout,Crop,0.9787325787325787,0.004951516166329384
34,Level 2,0.9793526785714286,MC Dropout,Crop,0.9750981750981751,0.004792987369000912
35,Level 2,0.9748883928571429,MC Dropout,Crop,0.981530242320168,0.00463342247530818
36,Level 2,0.9787946428571429,MC Dropout,Crop,0.9883874452379524,0.004409944638609886
37,Level 2,0.9782366071428571,MC Dropout,Crop,0.9728377726095924,0.004990980960428715
38,Level 2,0.9765625,MC Dropout,Crop,0.9753877551020409,0.00569651136174798
39,Level 2,0.9799107142857143,MC Dropout,Crop,0.9810649202733486,0.004430720582604408
40,Level 3,0.9464285714285714,MC Dropout,Crop,0.9431075569968553,0.009024394676089287
41,Level 3,0.9503348214285714,MC Dropout,Crop,0.9712404415209115,0.007532713934779167
42,Level 3,0.9486607142857143,MC Dropout,Crop,0.9344884910485933,0.009174724109470844
43,Level 3,0.9553571428571429,MC Dropout,Crop,0.9367698598130841,0.00910379271954298
44,Level 3,0.94921875,MC Dropout,Crop,0.9345116964164584,0.009565831162035465
45,Level 3,0.9441964285714286,MC Dropout,Crop,0.9268557919621749,0.010034328326582909
46,Level 3,0.9319196428571429,MC Dropout,Crop,0.9112447236674193,0.01191602274775505
47,Level 3,0.9402901785714286,MC Dropout,Crop,0.9467539310574337,0.00960757676512003
48,Level 3,0.9547991071428571,MC Dropout,Crop,0.9522046886161439,0.009305419400334358
49,Level 3,0.9503348214285714,MC Dropout,Crop,0.9335145513205382,0.010110211558640003
50,Level 3,0.9358258928571429,MC Dropout,Crop,0.9332037022633586,0.010248283855617046
51,Level 3,0.9458705357142857,MC Dropout,Crop,0.9160478058571297,0.010263185016810894
52,Level 3,0.9475446428571429,MC Dropout,Crop,0.9511126982933614,0.008665899746119976
53,Level 3,0.9391741071428571,MC Dropout,Crop,0.9258532437161686,0.010735632851719856
54,Level 3,0.9508928571428571,MC Dropout,Crop,0.953245038412292,0.008637058548629284
55,Level 3,0.9481026785714286,MC Dropout,Crop,0.9517679596473574,0.00883118249475956
56,Level 3,0.9497767857142857,MC Dropout,Crop,0.948204726465596,0.008369578048586845
57,Level 3,0.9464285714285714,MC Dropout,Crop,0.9207080385220126,0.009611105546355247
58,Level 3,0.9464285714285714,MC Dropout,Crop,0.9286188089622642,0.010740634985268116
59,Level 3,0.9347098214285714,MC Dropout,Crop,0.9459012629161884,0.009083537384867668
60,Level 4,0.8616071428571429,MC Dropout,Crop,0.905377736921277,0.016544923186302185
61,Level 4,0.8828125,MC Dropout,Crop,0.9026518572030582,0.015256979502737522
62,Level 4,0.8839285714285714,MC Dropout,Crop,0.882848921911422,0.016069823876023293
63,Level 4,0.8861607142857143,MC Dropout,Crop,0.8797167481602213,0.01580340601503849
64,Level 4,0.8688616071428571,MC Dropout,Crop,0.8502029270692413,0.017927443608641624
65,Level 4,0.8532366071428571,MC Dropout,Crop,0.8433902722274306,0.01870344951748848
66,Level 4,0.8297991071428571,MC Dropout,Crop,0.8704179390785716,0.020630117505788803
67,Level 4,0.8543526785714286,MC Dropout,Crop,0.8987564784992657,0.017528582364320755
68,Level 4,0.8811383928571429,MC Dropout,Crop,0.8944449895488618,0.016747361049056053
69,Level 4,0.8671875,MC Dropout,Crop,0.9125515070893222,0.01760958321392536
70,Level 4,0.8772321428571429,MC Dropout,Crop,0.8911519777931992,0.016689207404851913
71,Level 4,0.8588169642857143,MC Dropout,Crop,0.8498691465892076,0.019374238327145576
72,Level 4,0.8772321428571429,MC Dropout,Crop,0.8722530650011566,0.016342543065547943
73,Level 4,0.8409598214285714,MC Dropout,Crop,0.8700217697528494,0.019529026001691818
74,Level 4,0.8816964285714286,MC Dropout,Crop,0.9144494865058514,0.015964267775416374
75,Level 4,0.8783482142857143,MC Dropout,Crop,0.8861866570299476,0.016421739012002945
76,Level 4,0.8722098214285714,MC Dropout,Crop,0.8676210512199415,0.01650220714509487
77,Level 4,0.8482142857142857,MC Dropout,Crop,0.891186145510836,0.018343491479754448
78,Level 4,0.84765625,MC Dropout,Crop,0.8753324796774435,0.019549444317817688
79,Level 4,0.8537946428571429,MC Dropout,Crop,0.9013695554557701,0.016977418214082718
80,Level 5,0.7739955357142857,MC Dropout,Crop,0.8383045386169634,0.025185462087392807
81,Level 5,0.7700892857142857,MC Dropout,Crop,0.8627585479105108,0.024364257231354713
82,Level 5,0.7840401785714286,MC Dropout,Crop,0.8248006841568043,0.0250924713909626
83,Level 5,0.7918526785714286,MC Dropout,Crop,0.8547064258143502,0.023694386705756187
84,Level 5,0.7522321428571429,MC Dropout,Crop,0.7975830058545192,0.02822839468717575
85,Level 5,0.7433035714285714,MC Dropout,Crop,0.8153903903903904,0.027737358585000038
86,Level 5,0.7366071428571429,MC Dropout,Crop,0.8329031843862351,0.02852773666381836
87,Level 5,0.7483258928571429,MC Dropout,Crop,0.8551334262579966,0.026787815615534782
88,Level 5,0.7700892857142857,MC Dropout,Crop,0.8557144364710849,0.025937065482139587
89,Level 5,0.7477678571428571,MC Dropout,Crop,0.8821027605336151,0.02684570848941803
90,Level 5,0.7600446428571429,MC Dropout,Crop,0.8706519140798417,0.02584720402956009
91,Level 5,0.7310267857142857,MC Dropout,Crop,0.818401381014222,0.02908770740032196
92,Level 5,0.7550223214285714,MC Dropout,Crop,0.8473787264275624,0.025731319561600685
93,Level 5,0.71875,MC Dropout,Crop,0.8414023217982846,0.029225027188658714
94,Level 5,0.75390625,MC Dropout,Crop,0.8623829497256588,0.02619008533656597
95,Level 5,0.7516741071428571,MC Dropout,Crop,0.8383257008917029,0.026431338861584663
96,Level 5,0.7672991071428571,MC Dropout,Crop,0.857077828646174,0.024835951626300812
97,Level 5,0.7449776785714286,MC Dropout,Crop,0.843752202525836,0.027072066441178322
98,Level 5,0.7522321428571429,MC Dropout,Crop,0.8412162162162162,0.027882590889930725
99,Level 5,0.7533482142857143,MC Dropout,Crop,0.8560935143288085,0.026085741817951202
0,Level 1,0.9793526785714286,Baseline,Reflection,0.9672133672133671,0.0023847082629799843
1,Level 1,0.9854910714285714,Baseline,Reflection,0.9920507012805994,0.001459667575545609
2,Level 1,0.98046875,Baseline,Reflection,0.9655256524920726,0.002274075523018837
3,Level 1,0.98828125,Baseline,Reflection,0.9858030168589174,0.0013389075174927711
4,Level 1,0.9866071428571429,Baseline,Reflection,0.9840450603318251,0.0014769840054214
5,Level 1,0.9815848214285714,Baseline,Reflection,0.9626165004220718,0.002296499675139785
6,Level 1,0.9765625,Baseline,Reflection,0.9819591836734693,0.002213637810200453
7,Level 1,0.9854910714285714,Baseline,Reflection,0.988195835874205,0.001690186676569283
8,Level 1,0.9815848214285714,Baseline,Reflection,0.9825830792289008,0.0019934638403356075
9,Level 1,0.9832589285714286,Baseline,Reflection,0.9874195989405978,0.0017689819214865565
10,Level 1,0.9832589285714286,Baseline,Reflection,0.9868142262580399,0.0017703991616144776
11,Level 1,0.9888392857142857,Baseline,Reflection,0.9816591422121896,0.0014019657392054796
12,Level 1,0.984375,Baseline,Reflection,0.985483479105928,0.0017460378585383296
13,Level 1,0.9871651785714286,Baseline,Reflection,0.9779782240027527,0.0014582793228328228
14,Level 1,0.984375,Baseline,Reflection,0.9843901846452866,0.0018328321166336536
15,Level 1,0.9815848214285714,Baseline,Reflection,0.9789653212052303,0.0020000089425593615
16,Level 1,0.9654017857142857,Baseline,Reflection,0.9698303188513893,0.003644471289590001
17,Level 1,0.984375,Baseline,Reflection,0.9809483317136378,0.0016835830174386501
18,Level 1,0.9821428571428571,Baseline,Reflection,0.9814098011363637,0.0018860866548493505
19,Level 1,0.9821428571428571,Baseline,Reflection,0.9794211647727273,0.001963877584785223
20,Level 2,0.9268973214285714,Baseline,Reflection,0.9334990877380039,0.007701383903622627
21,Level 2,0.9665178571428571,Baseline,Reflection,0.9623749037721324,0.003829770488664508
22,Level 2,0.9263392857142857,Baseline,Reflection,0.9387367652427894,0.007743434980511665
23,Level 2,0.9464285714285714,Baseline,Reflection,0.9283731328616351,0.006050340365618467
24,Level 2,0.9436383928571429,Baseline,Reflection,0.9496284933046822,0.0057139405980706215
25,Level 2,0.9386160714285714,Baseline,Reflection,0.9346124743270998,0.006618627347052097
26,Level 2,0.9587053571428571,Baseline,Reflection,0.9488248434697794,0.004653549753129482
27,Level 2,0.9587053571428571,Baseline,Reflection,0.9458987509045718,0.004805674310773611
28,Level 2,0.9213169642857143,Baseline,Reflection,0.9197090952828932,0.008391011506319046
29,Level 2,0.9447544642857143,Baseline,Reflection,0.951571235091613,0.005967761855572462
30,Level 2,0.95703125,Baseline,Reflection,0.9603119912157811,0.004400188568979502
31,Level 2,0.94921875,Baseline,Reflection,0.9295243263497233,0.00567907327786088
32,Level 2,0.953125,Baseline,Reflection,0.9473974015835843,0.005194793455302715
33,Level 2,0.9592633928571429,Baseline,Reflection,0.9571907847027978,0.004512318875640631
34,Level 2,0.94140625,Baseline,Reflection,0.9432015129703334,0.006358246318995953
35,Level 2,0.9520089285714286,Baseline,Reflection,0.955805774421331,0.005035082809627056
36,Level 2,0.8917410714285714,Baseline,Reflection,0.9177257654542406,0.011225155554711819
37,Level 2,0.9642857142857143,Baseline,Reflection,0.9454571759259259,0.004281804896891117
38,Level 2,0.9453125,Baseline,Reflection,0.9522504397272485,0.005838021636009216
39,Level 2,0.9419642857142857,Baseline,Reflection,0.9391006653299308,0.006437391508370638
40,Level 3,0.81640625,Baseline,Reflection,0.8798602613192279,0.019446343183517456
41,Level 3,0.8805803571428571,Baseline,Reflection,0.919873731092238,0.012313776649534702
42,Level 3,0.8158482142857143,Baseline,Reflection,0.8614620901214609,0.020625479519367218
43,Level 3,0.8381696428571429,Baseline,Reflection,0.9017539831948206,0.017052043229341507
44,Level 3,0.8643973214285714,Baseline,Reflection,0.8844601721009439,0.014853610657155514
45,Level 3,0.8247767857142857,Baseline,Reflection,0.9039199124311559,0.017658952623605728
46,Level 3,0.859375,Baseline,Reflection,0.8931947021232736,0.015508434735238552
47,Level 3,0.8833705357142857,Baseline,Reflection,0.9052643669128027,0.012674391269683838
48,Level 3,0.8063616071428571,Baseline,Reflection,0.8807335241267213,0.02091391757130623
49,Level 3,0.8348214285714286,Baseline,Reflection,0.9071013694175459,0.01723393425345421
50,Level 3,0.8426339285714286,Baseline,Reflection,0.8871964679911699,0.01668577454984188
51,Level 3,0.8510044642857143,Baseline,Reflection,0.8780278749923252,0.016108518466353416
52,Level 3,0.8844866071428571,Baseline,Reflection,0.8956064554473552,0.012619083747267723
53,Level 3,0.8671875,Baseline,Reflection,0.9026353784757146,0.013868715614080429
54,Level 3,0.84375,Baseline,Reflection,0.8755102040816327,0.016598574817180634
55,Level 3,0.8917410714285714,Baseline,Reflection,0.8993264776847347,0.011812135577201843
56,Level 3,0.7924107142857143,Baseline,Reflection,0.858941011661366,0.023020680993795395
57,Level 3,0.8872767857142857,Baseline,Reflection,0.886913880067252,0.012445490807294846
58,Level 3,0.8526785714285714,Baseline,Reflection,0.8886170276059019,0.015968117862939835
59,Level 3,0.8493303571428571,Baseline,Reflection,0.877641504842556,0.016857370734214783
60,Level 4,0.6936383928571429,Baseline,Reflection,0.8063076726938616,0.034565627574920654
61,Level 4,0.7734375,Baseline,Reflection,0.8560801541097107,0.02441026270389557
62,Level 4,0.6763392857142857,Baseline,Reflection,0.7886814327984523,0.03724856674671173
63,Level 4,0.7388392857142857,Baseline,Reflection,0.8390092829292226,0.02877652831375599
64,Level 4,0.7360491071428571,Baseline,Reflection,0.8127240990756338,0.029675263911485672
65,Level 4,0.7204241071428571,Baseline,Reflection,0.8367880814668107,0.030131835490465164
66,Level 4,0.7405133928571429,Baseline,Reflection,0.8583675685311682,0.028538353741168976
67,Level 4,0.7678571428571429,Baseline,Reflection,0.8434285554561716,0.025830287486314774
68,Level 4,0.6908482142857143,Baseline,Reflection,0.7993400908650846,0.036176130175590515
69,Level 4,0.7321428571428571,Baseline,Reflection,0.8007217035060976,0.030559564009308815
70,Level 4,0.7215401785714286,Baseline,Reflection,0.8168626502812276,0.03130769357085228
71,Level 4,0.7421875,Baseline,Reflection,0.8399358786576833,0.028392041102051735
72,Level 4,0.75390625,Baseline,Reflection,0.8317648302844455,0.026870790868997574
73,Level 4,0.7433035714285714,Baseline,Reflection,0.8431763285024155,0.02804150991141796
74,Level 4,0.7315848214285714,Baseline,Reflection,0.8061667546793405,0.030372517183423042
75,Level 4,0.8113839285714286,Baseline,Reflection,0.8603881966092315,0.020228026434779167
76,Level 4,0.6668526785714286,Baseline,Reflection,0.769434340461022,0.039441660046577454
77,Level 4,0.76953125,Baseline,Reflection,0.841373631100896,0.025404706597328186
78,Level 4,0.7360491071428571,Baseline,Reflection,0.820398565765916,0.029370808973908424
79,Level 4,0.7271205357142857,Baseline,Reflection,0.8122784136654911,0.03158825263381004
80,Level 5,0.5842633928571429,Baseline,Reflection,0.7397543636981341,0.04886256158351898
81,Level 5,0.6808035714285714,Baseline,Reflection,0.7909141063854179,0.03617103397846222
82,Level 5,0.5725446428571429,Baseline,Reflection,0.7166720107492403,0.05155906826257706
83,Level 5,0.6540178571428571,Baseline,Reflection,0.7845397996256743,0.039866428822278976
84,Level 5,0.6049107142857143,Baseline,Reflection,0.7838188233577251,0.04551403224468231
85,Level 5,0.5803571428571429,Baseline,Reflection,0.8059437653436989,0.0457129180431366
86,Level 5,0.6300223214285714,Baseline,Reflection,0.789575392738004,0.04198799282312393
87,Level 5,0.64453125,Baseline,Reflection,0.7563511318613361,0.04166038706898689
88,Level 5,0.56640625,Baseline,Reflection,0.7485890535151618,0.052071064710617065
89,Level 5,0.5943080357142857,Baseline,Reflection,0.7297744283214187,0.04753255844116211
90,Level 5,0.5892857142857143,Baseline,Reflection,0.7523423346920289,0.047624412924051285
91,Level 5,0.6238839285714286,Baseline,Reflection,0.802389281410743,0.042278874665498734
92,Level 5,0.6400669642857143,Baseline,Reflection,0.7577130769178781,0.042204760015010834
93,Level 5,0.6099330357142857,Baseline,Reflection,0.7711454214424737,0.04437822103500366
94,Level 5,0.6205357142857143,Baseline,Reflection,0.7731372989843419,0.04295545071363449
95,Level 5,0.7064732142857143,Baseline,Reflection,0.8223199322437065,0.031638603657484055
96,Level 5,0.5613839285714286,Baseline,Reflection,0.7025177181187683,0.05423814803361893
97,Level 5,0.6573660714285714,Baseline,Reflection,0.7831830021623355,0.03853820636868477
98,Level 5,0.5993303571428571,Baseline,Reflection,0.7709665790033354,0.04569108039140701
99,Level 5,0.6205357142857143,Baseline,Reflection,0.737890129073212,0.0458059161901474
0,Level 1,0.9810267857142857,MC Dropout,Reflection,0.9943451783443752,0.003692023456096649
1,Level 1,0.9810267857142857,MC Dropout,Reflection,0.9827343906846016,0.004178645554929972
2,Level 1,0.9854910714285714,MC Dropout,Reflection,0.991963585678195,0.00304396147839725
3,Level 1,0.984375,MC Dropout,Reflection,0.9918812763200519,0.0031611905433237553
4,Level 1,0.9866071428571429,MC Dropout,Reflection,0.9923406862745098,0.0032685939222574234
5,Level 1,0.98046875,MC Dropout,Reflection,0.9818196601349704,0.004159607458859682
